date,bidopen,bidclose,bidhigh,bidlow,askopen,askclose,askhigh,asklow,tickqty
2001-09-09 21:00:00,0.9068,0.8979,0.9079,0.8972,0.9072,0.8983,0.9083,0.8976,0
2001-09-10 21:00:00,0.8979,0.913,0.9147,0.8955,0.8983,0.9134,0.9151,0.8959,0
2001-09-11 21:00:00,0.913,0.9067,0.915,0.9015,0.9134,0.9071,0.9154,0.9019,0
2001-09-12 21:00:00,0.9067,0.9109,0.9125,0.9048,0.9071,0.9113,0.9129,0.9052,0
2001-09-13 21:00:00,0.9109,0.9226,0.9247,0.9082,0.9113,0.923,0.9251,0.9086,0
2001-09-16 21:00:00,0.9226,0.9247,0.9331,0.9175,0.923,0.9251,0.9335,0.9179,0
2001-09-17 21:00:00,0.9247,0.9272,0.9284,0.9189,0.9251,0.9276,0.9288,0.9193,0
2001-09-18 21:00:00,0.9272,0.9268,0.9327,0.9232,0.9276,0.9272,0.9331,0.9236,0
2001-09-19 21:00:00,0.9268,0.9279,0.9291,0.923,0.9272,0.9283,0.9295,0.9234,0
2001-09-20 21:00:00,0.9279,0.9134,0.928,0.9087,0.9283,0.9138,0.9284,0.9091,0
2001-09-23 21:00:00,0.9134,0.9169,0.9192,0.9107,0.9138,0.9173,0.9196,0.9111,0
2001-09-24 21:00:00,0.9169,0.923,0.9247,0.9148,0.9173,0.9234,0.9251,0.9152,0
2001-09-25 21:00:00,0.923,0.9232,0.9244,0.9199,0.9234,0.9236,0.9248,0.9203,0
2001-09-26 21:00:00,0.9232,0.9181,0.9234,0.916,0.9236,0.9185,0.9238,0.9164,0
2001-09-27 21:00:00,0.9181,0.9101,0.9184,0.9082,0.9185,0.9105,0.9188,0.9086,0
2001-09-30 21:00:00,0.9101,0.9176,0.9178,0.9068,0.9105,0.918,0.9182,0.9072,0
2001-10-01 21:00:00,0.9176,0.919,0.9197,0.9136,0.918,0.9194,0.9201,0.914,0
2001-10-02 21:00:00,0.919,0.9146,0.923,0.9125,0.9194,0.915,0.9234,0.9129,0
2001-10-03 21:00:00,0.9146,0.9177,0.9187,0.9114,0.915,0.9181,0.9191,0.9118,0
2001-10-04 21:00:00,0.9177,0.9192,0.9204,0.9159,0.9181,0.9196,0.9208,0.9163,0
2001-10-07 21:00:00,0.9192,0.9199,0.924,0.9168,0.9196,0.9203,0.9244,0.9172,0
2001-10-08 21:00:00,0.9199,0.9132,0.9225,0.9123,0.9203,0.9136,0.9229,0.9127,0
2001-10-09 21:00:00,0.9132,0.9111,0.9156,0.91,0.9136,0.9115,0.916,0.9104,0
2001-10-10 21:00:00,0.9111,0.9026,0.9125,0.8992,0.9115,0.903,0.9129,0.8996,0
2001-10-11 21:00:00,0.9026,0.9118,0.9123,0.9014,0.903,0.9122,0.9127,0.9018,0
2001-10-14 21:00:00,0.9118,0.909,0.9141,0.9065,0.9122,0.9094,0.9145,0.9069,0
2001-10-15 21:00:00,0.909,0.9075,0.9112,0.904,0.9094,0.9079,0.9116,0.9044,0
2001-10-16 21:00:00,0.9075,0.9038,0.909,0.9011,0.9079,0.9042,0.9094,0.9015,0
2001-10-17 21:00:00,0.9038,0.9032,0.9057,0.8996,0.9042,0.9036,0.9061,0.9,0
2001-10-18 21:00:00,0.9032,0.8982,0.9036,0.8967,0.9036,0.8986,0.904,0.8971,0
2001-10-21 21:00:00,0.8982,0.8921,0.9001,0.8897,0.8986,0.8925,0.9005,0.8901,0
2001-10-22 21:00:00,0.8921,0.8904,0.8928,0.887,0.8925,0.8908,0.8932,0.8874,0
2001-10-23 21:00:00,0.8904,0.8942,0.8943,0.8898,0.8908,0.8946,0.8947,0.8902,0
2001-10-24 21:00:00,0.8942,0.8924,0.8978,0.888,0.8946,0.8928,0.8982,0.8884,0
2001-10-25 21:00:00,0.8924,0.8929,0.8949,0.8906,0.8928,0.8933,0.8953,0.891,0
2001-10-28 21:00:00,0.8929,0.9054,0.9058,0.8923,0.8933,0.9058,0.9062,0.8927,0
2001-10-29 21:00:00,0.9054,0.904,0.91,0.9036,0.9058,0.9044,0.9104,0.904,0
2001-10-30 21:00:00,0.904,0.8999,0.9079,0.8986,0.9044,0.9003,0.9083,0.899,0
2001-10-31 21:00:00,0.8999,0.9025,0.9118,0.8995,0.9003,0.9029,0.9122,0.8999,0
2001-11-01 21:00:00,0.9025,0.9014,0.9067,0.9007,0.9029,0.9018,0.9071,0.9011,0
2001-11-04 21:00:00,0.9014,0.8978,0.902,0.8946,0.9018,0.8982,0.9024,0.895,0
2001-11-05 21:00:00,0.8978,0.8946,0.8993,0.894,0.8982,0.895,0.8997,0.8944,0
2001-11-06 21:00:00,0.8946,0.8979,0.9046,0.8939,0.895,0.8983,0.905,0.8943,0
2001-11-07 21:00:00,0.8979,0.8926,0.8995,0.8907,0.8983,0.893,0.8999,0.8911,0
2001-11-08 21:00:00,0.8926,0.8947,0.8951,0.8893,0.893,0.8951,0.8955,0.8897,0
2001-11-11 21:00:00,0.8947,0.8936,0.9014,0.8915,0.8951,0.894,0.9018,0.8919,0
2001-11-12 21:00:00,0.8936,0.8809,0.8941,0.8792,0.894,0.8813,0.8945,0.8796,0
2001-11-13 21:00:00,0.8809,0.8818,0.8842,0.8773,0.8813,0.8822,0.8846,0.8777,0
2001-11-14 21:00:00,0.8818,0.8816,0.8851,0.8805,0.8822,0.882,0.8855,0.8809,0
2001-11-15 21:00:00,0.8816,0.8844,0.8863,0.881,0.882,0.8848,0.8867,0.8814,0
2001-11-18 21:00:00,0.8844,0.8789,0.8852,0.8767,0.8848,0.8793,0.8856,0.8771,0
2001-11-19 21:00:00,0.8789,0.8836,0.8845,0.8778,0.8793,0.884,0.8849,0.8782,0
2001-11-20 21:00:00,0.8836,0.8785,0.884,0.8755,0.884,0.8789,0.8844,0.8759,0
2001-11-21 21:00:00,0.8785,0.8776,0.8795,0.8763,0.8789,0.878,0.8799,0.8767,0
2001-11-22 21:00:00,0.8776,0.8781,0.8812,0.8737,0.878,0.8785,0.8816,0.8741,0
2001-11-25 21:00:00,0.8781,0.8805,0.8829,0.877,0.8785,0.8809,0.8833,0.8774,0
2001-11-26 21:00:00,0.8805,0.8834,0.8837,0.8771,0.8809,0.8838,0.8841,0.8775,0
2001-11-27 21:00:00,0.8834,0.8873,0.8919,0.8834,0.8838,0.8877,0.8923,0.8838,0
2001-11-28 21:00:00,0.8873,0.8964,0.8981,0.8847,0.8877,0.8968,0.8985,0.8851,0
2001-11-29 21:00:00,0.8964,0.8964,0.8965,0.8964,0.8968,0.8968,0.8969,0.8968,0
2001-12-01 21:00:00,0.8964,0.8963,0.8964,0.8963,0.8968,0.8967,0.8968,0.8967,0
2001-12-02 21:00:00,0.8963,0.8913,0.8967,0.8889,0.8967,0.8917,0.8971,0.8893,0
2001-12-03 21:00:00,0.8913,0.8901,0.8921,0.8885,0.8917,0.8905,0.8925,0.8889,0
2001-12-04 21:00:00,0.8901,0.8882,0.8938,0.8842,0.8905,0.8886,0.8942,0.8846,0
2001-12-05 21:00:00,0.8882,0.8946,0.8952,0.8864,0.8886,0.895,0.8956,0.8868,0
2001-12-06 21:00:00,0.8946,0.8896,0.8952,0.8883,0.895,0.89,0.8956,0.8887,0
2001-12-08 21:00:00,0.8896,0.889,0.8896,0.889,0.89,0.8894,0.89,0.8894,0
2001-12-09 21:00:00,0.889,0.8905,0.8915,0.8841,0.8894,0.8909,0.8919,0.8845,0
2001-12-10 21:00:00,0.8905,0.8928,0.8931,0.8883,0.8909,0.8932,0.8935,0.8887,0
2001-12-11 21:00:00,0.8928,0.8981,0.8986,0.8921,0.8932,0.8985,0.899,0.8925,0
2001-12-12 21:00:00,0.8981,0.8932,0.8992,0.8918,0.8985,0.8936,0.8996,0.8922,0
2001-12-13 21:00:00,0.8932,0.9042,0.9051,0.8921,0.8936,0.9046,0.9055,0.8925,0
2001-12-14 21:00:00,0.9042,0.9033,0.9046,0.9033,0.9046,0.9037,0.905,0.9037,0
2001-12-16 21:00:00,0.9033,0.9021,0.908,0.9015,0.9037,0.9025,0.9084,0.9019,0
2001-12-17 21:00:00,0.9021,0.9031,0.904,0.8994,0.9025,0.9035,0.9044,0.8998,0
2001-12-18 21:00:00,0.9031,0.9008,0.9036,0.8952,0.9035,0.9012,0.904,0.8956,0
2001-12-19 21:00:00,0.9008,0.8997,0.9013,0.8961,0.9012,0.9001,0.9017,0.8965,0
2001-12-20 21:00:00,0.8997,0.8888,0.9013,0.8854,0.9001,0.8892,0.9017,0.8858,0
2001-12-23 21:00:00,0.8888,0.8794,0.8904,0.874,0.8892,0.8798,0.8908,0.8744,0
2001-12-25 21:00:00,0.8794,0.8806,0.8823,0.8766,0.8798,0.881,0.8827,0.877,0
2001-12-26 21:00:00,0.8806,0.8828,0.8869,0.8774,0.881,0.8832,0.8873,0.8778,0
2001-12-27 21:00:00,0.8828,0.8843,0.8845,0.8791,0.8832,0.8847,0.8849,0.8795,0
2001-12-30 21:00:00,0.8843,0.893,0.893,0.8825,0.8847,0.8934,0.8934,0.8829,0
2002-01-01 21:00:00,0.893,0.9038,0.9064,0.8922,0.8934,0.9042,0.9068,0.8926,0
2002-01-02 21:00:00,0.9038,0.8986,0.9056,0.8972,0.9042,0.899,0.906,0.8976,0
2002-01-03 21:00:00,0.8986,0.8946,0.8997,0.8937,0.899,0.895,0.9001,0.8941,0
2002-01-06 21:00:00,0.8946,0.8933,0.8994,0.888,0.895,0.8937,0.8998,0.8884,0
2002-01-07 21:00:00,0.8933,0.8933,0.8936,0.8881,0.8937,0.8937,0.894,0.8885,0
2002-01-08 21:00:00,0.8933,0.8912,0.8952,0.8863,0.8937,0.8916,0.8956,0.8867,0
2002-01-09 21:00:00,0.8912,0.891,0.8938,0.89,0.8916,0.8914,0.8942,0.8904,0
2002-01-10 21:00:00,0.891,0.8925,0.8926,0.8895,0.8914,0.8929,0.893,0.8899,0
2002-01-13 21:00:00,0.8925,0.8945,0.895,0.8911,0.8929,0.8949,0.8954,0.8915,0
2002-01-14 21:00:00,0.8945,0.8824,0.8945,0.882,0.8949,0.8828,0.8949,0.8824,0
2002-01-15 21:00:00,0.8824,0.8819,0.8843,0.8803,0.8828,0.8823,0.8847,0.8807,0
2002-01-16 21:00:00,0.8819,0.881,0.8848,0.8792,0.8823,0.8814,0.8852,0.8796,0
2002-01-17 21:00:00,0.881,0.8844,0.8848,0.8795,0.8814,0.8848,0.8852,0.8799,0
2002-01-20 21:00:00,0.8844,0.8836,0.8863,0.8827,0.8848,0.884,0.8867,0.8831,0
2002-01-21 21:00:00,0.8836,0.8861,0.8862,0.881,0.884,0.8865,0.8866,0.8814,0
2002-01-22 21:00:00,0.8861,0.878,0.8888,0.8767,0.8865,0.8784,0.8892,0.8771,0
2002-01-23 21:00:00,0.878,0.8781,0.8791,0.8749,0.8784,0.8785,0.8795,0.8753,0
2002-01-24 21:00:00,0.8781,0.865,0.8784,0.863,0.8785,0.8654,0.8788,0.8634,0
2002-01-27 21:00:00,0.865,0.8618,0.8661,0.8571,0.8654,0.8622,0.8665,0.8575,0
2002-01-28 21:00:00,0.8618,0.8656,0.8656,0.8591,0.8622,0.866,0.866,0.8595,0
2002-01-29 21:00:00,0.8656,0.8612,0.8671,0.8598,0.866,0.8616,0.8675,0.8602,0
2002-01-30 21:00:00,0.8612,0.8584,0.8643,0.8575,0.8616,0.8588,0.8647,0.8579,0
2002-01-31 21:00:00,0.8584,0.8613,0.864,0.8562,0.8588,0.8617,0.8644,0.8566,0
2002-02-03 21:00:00,0.8613,0.8703,0.8707,0.8604,0.8617,0.8707,0.8711,0.8608,0
2002-02-04 21:00:00,0.8703,0.8671,0.8729,0.865,0.8707,0.8675,0.8733,0.8654,0
2002-02-05 21:00:00,0.8671,0.8677,0.8705,0.8632,0.8675,0.8681,0.8709,0.8636,0
2002-02-06 21:00:00,0.8677,0.8703,0.8714,0.8644,0.8681,0.8707,0.8718,0.8648,0
2002-02-07 21:00:00,0.8703,0.8727,0.8752,0.8697,0.8707,0.8731,0.8756,0.8701,0
2002-02-10 21:00:00,0.8727,0.8762,0.8799,0.8705,0.8731,0.8766,0.8803,0.8709,0
2002-02-11 21:00:00,0.8762,0.8767,0.8797,0.8738,0.8766,0.8771,0.8801,0.8742,0
2002-02-12 21:00:00,0.8767,0.8711,0.8769,0.8706,0.8771,0.8715,0.8773,0.871,0
2002-02-13 21:00:00,0.8711,0.8735,0.8746,0.8679,0.8715,0.8739,0.875,0.8683,0
2002-02-14 21:00:00,0.8735,0.8733,0.8741,0.8694,0.8739,0.8737,0.8745,0.8698,0
2002-02-15 21:00:00,0.8733,0.8733,0.8735,0.8733,0.8737,0.8737,0.8739,0.8737,0
2002-02-16 21:00:00,0.8733,0.8731,0.8733,0.8729,0.8737,0.8735,0.8737,0.8733,0
2002-02-17 21:00:00,0.8731,0.8705,0.8738,0.87,0.8735,0.8709,0.8742,0.8704,0
2002-02-18 21:00:00,0.8705,0.8764,0.8781,0.8664,0.8709,0.8768,0.8785,0.8668,0
2002-02-19 21:00:00,0.8764,0.8693,0.878,0.8685,0.8768,0.8697,0.8784,0.8689,0
2002-02-20 21:00:00,0.8693,0.87,0.8718,0.8679,0.8697,0.8704,0.8722,0.8683,0
2002-02-21 21:00:00,0.87,0.8755,0.8774,0.868,0.8704,0.8759,0.8778,0.8684,0
2002-02-22 21:00:00,0.8755,0.8752,0.8758,0.875,0.8759,0.8756,0.8762,0.8754,0
2002-02-23 21:00:00,0.8752,0.8751,0.876,0.8751,0.8756,0.8755,0.8764,0.8755,0
2002-02-24 21:00:00,0.8751,0.8687,0.8755,0.8687,0.8755,0.8691,0.8759,0.8691,0
2002-02-25 21:00:00,0.8687,0.864,0.8719,0.8614,0.8691,0.8644,0.8723,0.8618,0
2002-02-26 21:00:00,0.864,0.8654,0.8667,0.8624,0.8644,0.8658,0.8671,0.8628,0
2002-02-27 21:00:00,0.8654,0.8694,0.8696,0.8627,0.8658,0.8698,0.87,0.8631,0
2002-02-28 21:00:00,0.8694,0.8651,0.8694,0.8631,0.8698,0.8655,0.8698,0.8635,0
2002-03-01 21:00:00,0.8651,0.8653,0.8654,0.865,0.8655,0.8657,0.8658,0.8654,0
2002-03-02 21:00:00,0.8653,0.8644,0.8653,0.8643,0.8657,0.8648,0.8657,0.8647,0
2002-03-03 21:00:00,0.8644,0.8691,0.8713,0.8632,0.8648,0.8695,0.8717,0.8636,0
2002-03-04 21:00:00,0.8691,0.8716,0.8726,0.8649,0.8695,0.872,0.873,0.8653,0
2002-03-05 21:00:00,0.8716,0.8763,0.8774,0.8695,0.872,0.8767,0.8778,0.8699,0
2002-03-06 21:00:00,0.8763,0.8812,0.8838,0.8739,0.8767,0.8816,0.8842,0.8743,0
2002-03-07 21:00:00,0.8812,0.8745,0.8818,0.8721,0.8816,0.8749,0.8822,0.8725,0
2002-03-08 21:00:00,0.8745,0.8744,0.8748,0.8744,0.8749,0.8748,0.8752,0.8748,0
2002-03-09 21:00:00,0.8744,0.8733,0.8744,0.8733,0.8748,0.8737,0.8748,0.8737,0
2002-03-10 21:00:00,0.8733,0.8752,0.877,0.873,0.8737,0.8756,0.8774,0.8734,0
2002-03-11 21:00:00,0.8752,0.8758,0.8762,0.8704,0.8756,0.8762,0.8766,0.8708,0
2002-03-12 21:00:00,0.8758,0.8755,0.8783,0.8723,0.8762,0.8759,0.8787,0.8727,0
2002-03-13 21:00:00,0.8755,0.8823,0.8843,0.8751,0.8759,0.8827,0.8847,0.8755,0
2002-03-14 21:00:00,0.8823,0.8823,0.8868,0.8808,0.8827,0.8827,0.8872,0.8812,0
2002-03-15 21:00:00,0.8823,0.8823,0.8825,0.8823,0.8827,0.8827,0.8829,0.8827,0
2002-03-16 21:00:00,0.8823,0.8813,0.8823,0.8813,0.8827,0.8817,0.8827,0.8817,0
2002-03-17 21:00:00,0.8813,0.8827,0.8829,0.8781,0.8817,0.8831,0.8833,0.8785,0
2002-03-18 21:00:00,0.8827,0.8824,0.8841,0.8795,0.8831,0.8828,0.8845,0.8799,0
2002-03-19 21:00:00,0.8824,0.8854,0.8857,0.8785,0.8828,0.8858,0.8861,0.8789,0
2002-03-20 21:00:00,0.8854,0.8823,0.886,0.8805,0.8858,0.8827,0.8864,0.8809,0
2002-03-21 21:00:00,0.8823,0.8767,0.8825,0.8749,0.8827,0.8771,0.8829,0.8753,0
2002-03-22 21:00:00,0.8767,0.8769,0.8769,0.8767,0.8771,0.8773,0.8773,0.8771,0
2002-03-23 21:00:00,0.8769,0.8764,0.8769,0.8764,0.8773,0.8768,0.8773,0.8768,0
2002-03-24 21:00:00,0.8764,0.8772,0.8779,0.8753,0.8768,0.8776,0.8783,0.8757,0
2002-03-25 21:00:00,0.8772,0.8767,0.8794,0.873,0.8776,0.8771,0.8798,0.8734,0
2002-03-26 21:00:00,0.8767,0.8721,0.8768,0.8717,0.8771,0.8725,0.8772,0.8721,0
2002-03-27 21:00:00,0.8721,0.8705,0.874,0.8699,0.8725,0.8709,0.8744,0.8703,0
2002-03-28 21:00:00,0.8705,0.8713,0.8726,0.8705,0.8709,0.8717,0.873,0.8709,0
2002-03-30 21:00:00,0.8713,0.8714,0.8714,0.8713,0.8717,0.8718,0.8718,0.8717,0
2002-03-31 21:00:00,0.8714,0.8802,0.8819,0.871,0.8718,0.8806,0.8823,0.8714,0
2002-04-01 21:00:00,0.8802,0.8792,0.8813,0.8771,0.8806,0.8796,0.8817,0.8775,0
2002-04-02 21:00:00,0.8792,0.8805,0.8828,0.8773,0.8796,0.8809,0.8832,0.8777,0
2002-04-03 21:00:00,0.8805,0.8781,0.8855,0.8763,0.8809,0.8785,0.8859,0.8767,0
2002-04-04 21:00:00,0.8781,0.8787,0.8812,0.877,0.8785,0.8791,0.8816,0.8774,0
2002-04-06 21:00:00,0.8787,0.879,0.8793,0.8783,0.8791,0.8794,0.8797,0.8787,0
2002-04-07 21:00:00,0.879,0.8744,0.8791,0.8734,0.8794,0.8748,0.8795,0.8738,0
2002-04-08 21:00:00,0.8744,0.8805,0.8808,0.8735,0.8748,0.8809,0.8812,0.8739,0
2002-04-09 21:00:00,0.8805,0.8799,0.8823,0.8786,0.8809,0.8803,0.8827,0.879,0
2002-04-10 21:00:00,0.8799,0.8827,0.8844,0.8789,0.8803,0.8831,0.8848,0.8793,0
2002-04-11 21:00:00,0.8827,0.8798,0.8827,0.8772,0.8831,0.8802,0.8831,0.8776,0
2002-04-13 21:00:00,0.8798,0.8791,0.8798,0.879,0.8802,0.8795,0.8802,0.8794,0
2002-04-14 21:00:00,0.8791,0.8792,0.882,0.8786,0.8795,0.8796,0.8824,0.879,0
2002-04-15 21:00:00,0.8792,0.8826,0.8837,0.8789,0.8796,0.883,0.8841,0.8793,0
2002-04-16 21:00:00,0.8826,0.8901,0.8906,0.8815,0.883,0.8905,0.891,0.8819,0
2002-04-17 21:00:00,0.8901,0.8907,0.892,0.8853,0.8905,0.8911,0.8924,0.8857,0
2002-04-18 21:00:00,0.8907,0.8908,0.8921,0.8876,0.8911,0.8912,0.8925,0.888,0
2002-04-20 21:00:00,0.8908,0.8901,0.8908,0.89,0.8912,0.8905,0.8912,0.8904,0
2002-04-21 21:00:00,0.8901,0.8891,0.8906,0.8866,0.8905,0.8895,0.891,0.887,0
2002-04-22 21:00:00,0.8891,0.8887,0.8899,0.8859,0.8895,0.8891,0.8903,0.8863,0
2002-04-23 21:00:00,0.8887,0.8928,0.8929,0.8872,0.8891,0.8932,0.8933,0.8876,0
2002-04-24 21:00:00,0.8928,0.8976,0.8989,0.8914,0.8932,0.898,0.8993,0.8918,0
2002-04-25 21:00:00,0.8976,0.9013,0.9019,0.8958,0.898,0.9017,0.9023,0.8962,0
2002-04-27 21:00:00,0.9013,0.9012,0.9013,0.9012,0.9017,0.9016,0.9017,0.9016,0
2002-04-28 21:00:00,0.9012,0.9035,0.9042,0.9007,0.9016,0.9039,0.9046,0.9011,0
2002-04-29 21:00:00,0.9035,0.9001,0.9039,0.8989,0.9039,0.9005,0.9043,0.8993,0
2002-04-30 21:00:00,0.9001,0.9059,0.9084,0.8994,0.9005,0.9063,0.9088,0.8998,0
2002-05-01 21:00:00,0.9059,0.903,0.9075,0.9009,0.9063,0.9034,0.9079,0.9013,0
2002-05-02 21:00:00,0.903,0.9159,0.9172,0.9023,0.9034,0.9163,0.9176,0.9027,0
2002-05-04 21:00:00,0.9159,0.9157,0.9159,0.9156,0.9163,0.9161,0.9163,0.916,0
2002-05-05 21:00:00,0.9157,0.9179,0.9183,0.9134,0.9161,0.9183,0.9187,0.9138,0
2002-05-06 21:00:00,0.9179,0.9151,0.9187,0.9112,0.9183,0.9155,0.9191,0.9116,0
2002-05-07 21:00:00,0.9151,0.904,0.9151,0.9035,0.9155,0.9044,0.9155,0.9039,0
2002-05-08 21:00:00,0.904,0.909,0.9111,0.9037,0.9044,0.9094,0.9115,0.9041,0
2002-05-09 21:00:00,0.909,0.9135,0.9147,0.9084,0.9094,0.9139,0.9151,0.9088,0
2002-05-10 21:00:00,0.9135,0.9135,0.9136,0.9135,0.9139,0.9139,0.914,0.9139,0
2002-05-12 21:00:00,0.9135,0.9112,0.9165,0.9095,0.9139,0.9116,0.9169,0.9099,0
2002-05-13 21:00:00,0.9112,0.9026,0.9122,0.901,0.9116,0.903,0.9126,0.9014,0
2002-05-14 21:00:00,0.9026,0.9124,0.9124,0.8994,0.903,0.9128,0.9128,0.8998,0
2002-05-15 21:00:00,0.9124,0.9117,0.9141,0.9085,0.9128,0.9121,0.9145,0.9089,0
2002-05-16 21:00:00,0.9117,0.9205,0.9218,0.9106,0.9121,0.9209,0.9222,0.911,0
2002-05-18 21:00:00,0.9205,0.9198,0.9205,0.9196,0.9209,0.9202,0.9209,0.92,0
2002-05-19 21:00:00,0.9198,0.9208,0.9228,0.9178,0.9202,0.9212,0.9232,0.9182,0
2002-05-20 21:00:00,0.9208,0.9196,0.9219,0.916,0.9212,0.92,0.9223,0.9164,0
2002-05-21 21:00:00,0.9196,0.9254,0.9276,0.918,0.92,0.9258,0.928,0.9184,0
2002-05-22 21:00:00,0.9254,0.9211,0.9267,0.9179,0.9258,0.9215,0.9271,0.9183,0
2002-05-23 21:00:00,0.9211,0.9207,0.9228,0.9164,0.9215,0.9211,0.9232,0.9168,0
2002-05-26 21:00:00,0.9207,0.9207,0.9219,0.9181,0.9211,0.9211,0.9223,0.9185,0
2002-05-27 21:00:00,0.9207,0.9285,0.9304,0.9198,0.9211,0.9289,0.9308,0.9202,0
2002-05-28 21:00:00,0.9285,0.9353,0.9367,0.927,0.9289,0.9357,0.9371,0.9274,0
2002-05-29 21:00:00,0.9353,0.9365,0.9411,0.9344,0.9357,0.9369,0.9415,0.9348,0
2002-05-30 21:00:00,0.9365,0.9328,0.9399,0.928,0.9369,0.9332,0.9403,0.9284,0
2002-06-01 21:00:00,0.9328,0.9327,0.9328,0.9327,0.9332,0.9331,0.9332,0.9331,0
2002-06-02 21:00:00,0.9327,0.9406,0.9411,0.9302,0.9331,0.941,0.9415,0.9306,0
2002-06-03 21:00:00,0.9406,0.939,0.945,0.9389,0.941,0.9394,0.9454,0.9393,0
2002-06-04 21:00:00,0.939,0.9391,0.9413,0.9351,0.9394,0.9395,0.9417,0.9355,0
2002-06-05 21:00:00,0.9391,0.9474,0.9477,0.9336,0.9395,0.9478,0.9481,0.934,0
2002-06-06 21:00:00,0.9474,0.9441,0.9487,0.9427,0.9478,0.9445,0.9491,0.9431,0
2002-06-07 21:00:00,0.9441,0.9432,0.9441,0.9432,0.9445,0.9436,0.9445,0.9436,0
2002-06-08 21:00:00,0.9432,0.9438,0.9438,0.9432,0.9436,0.9442,0.9442,0.9436,0
2002-06-09 21:00:00,0.9438,0.9443,0.9482,0.9385,0.9442,0.9447,0.9486,0.9389,0
2002-06-10 21:00:00,0.9443,0.948,0.9492,0.9403,0.9447,0.9484,0.9496,0.9407,0
2002-06-11 21:00:00,0.948,0.9436,0.9503,0.9428,0.9484,0.944,0.9507,0.9432,0
2002-06-12 21:00:00,0.9436,0.9434,0.9472,0.9393,0.944,0.9438,0.9476,0.9397,0
2002-06-13 21:00:00,0.9434,0.9456,0.9521,0.9413,0.9438,0.946,0.9525,0.9417,0
2002-06-16 21:00:00,0.9456,0.9441,0.9467,0.941,0.946,0.9445,0.9471,0.9414,0
2002-06-17 21:00:00,0.9441,0.9518,0.9519,0.9434,0.9445,0.9522,0.9523,0.9438,0
2002-06-18 21:00:00,0.9518,0.9571,0.9579,0.9514,0.9522,0.9575,0.9583,0.9518,0
2002-06-19 21:00:00,0.9571,0.965,0.9666,0.9555,0.9575,0.9654,0.967,0.9559,0
2002-06-20 21:00:00,0.965,0.9715,0.9716,0.9629,0.9654,0.9719,0.972,0.9633,0
2002-06-22 21:00:00,0.9715,0.9715,0.9715,0.9695,0.9719,0.9719,0.9719,0.9699,0
2002-06-23 21:00:00,0.9715,0.9698,0.9814,0.9676,0.9719,0.9702,0.9818,0.968,0
2002-06-24 21:00:00,0.9698,0.9793,0.9795,0.9658,0.9702,0.9797,0.9799,0.9662,0
2002-06-25 21:00:00,0.9793,0.9804,0.9944,0.9785,0.9797,0.9808,0.9948,0.9789,0
2002-06-26 21:00:00,0.9804,0.9884,0.9898,0.9804,0.9808,0.9888,0.9902,0.9808,0
2002-06-27 21:00:00,0.9884,0.9906,0.9989,0.9835,0.9888,0.991,0.9993,0.9839,0
2002-06-30 21:00:00,0.9906,0.9911,0.9971,0.9859,0.991,0.9915,0.9975,0.9863,0
2002-07-01 21:00:00,0.9911,0.9863,0.9918,0.9794,0.9915,0.9867,0.9922,0.9798,0
2002-07-02 21:00:00,0.9863,0.9804,0.9863,0.9764,0.9867,0.9804,0.9867,0.9764,0
2002-07-03 21:00:00,0.9804,0.9794,0.9817,0.9745,0.9804,0.9794,0.9817,0.9745,0
2002-07-04 21:00:00,0.9794,0.9729,0.9795,0.9713,0.9794,0.9729,0.9795,0.9713,0
2002-07-07 21:00:00,0.9729,0.9903,0.9904,0.9724,0.9729,0.9903,0.9904,0.9724,0
2002-07-08 21:00:00,0.9903,0.9933,0.9949,0.9871,0.9903,0.9933,0.9949,0.9871,0
2002-07-09 21:00:00,0.9933,0.9883,0.9967,0.9859,0.9933,0.9883,0.9967,0.9859,0
2002-07-10 21:00:00,0.9883,0.9889,0.9937,0.9833,0.9883,0.9889,0.9937,0.9833,0
2002-07-11 21:00:00,0.9889,0.991,0.9921,0.985,0.9889,0.991,0.9921,0.985,0
2002-07-14 21:00:00,0.991,1.0033,1.0087,0.9907,0.991,1.0033,1.0087,0.9907,0
2002-07-15 21:00:00,1.0033,1.0115,1.0145,1.0023,1.0033,1.0115,1.0145,1.0023,0
2002-07-16 21:00:00,1.0115,1.0069,1.0159,1.0031,1.0115,1.0069,1.0159,1.0031,0
2002-07-17 21:00:00,1.0069,1.011,1.0113,1.004,1.0069,1.011,1.0113,1.004,0
2002-07-18 21:00:00,1.011,1.0145,1.0204,1.0102,1.011,1.0145,1.0204,1.0102,0
2002-07-19 21:00:00,1.0145,1.0144,1.0145,1.0143,1.0145,1.0144,1.0145,1.0143,0
2002-07-21 21:00:00,1.0144,1.0083,1.016,1.0053,1.0144,1.0083,1.016,1.0053,0
2002-07-22 21:00:00,1.0083,0.9885,1.0086,0.9843,1.0083,0.9885,1.0086,0.9843,0
2002-07-23 21:00:00,0.9885,0.995,0.9979,0.9871,0.9885,0.995,0.9979,0.9871,0
2002-07-24 21:00:00,0.995,1.0043,1.0046,0.9937,0.995,1.0043,1.0046,0.9937,0
2002-07-25 21:00:00,1.0043,0.9869,1.0065,0.9858,1.0043,0.9869,1.0065,0.9858,0
2002-07-28 21:00:00,0.9869,0.9806,0.9886,0.9769,0.9869,0.9806,0.9886,0.9769,0
